Sample in Buffer,Sample in Window,TRIGGER,FMsignal_sys_scaled[31:0],I_FIR_data_tvalid,I_FIR2_data_tvalid,Dac_Out_Sig[11:0]
15500,15500,0,205835208,0,0,2232
15501,15501,0,205835208,0,0,2232
15502,15502,0,205835208,0,0,2232
15503,15503,0,205835208,0,0,2232
15504,15504,0,205835208,0,0,2232
15505,15505,0,205835208,0,0,2232
15506,15506,0,205835208,0,0,2232
15507,15507,0,205835208,0,0,2232
15508,15508,0,205835208,0,0,2232
15509,15509,0,205835208,0,0,2232
15510,15510,0,205835208,0,0,2232
15511,15511,0,205835208,0,0,2232
15512,15512,0,205835208,0,0,2232
15513,15513,0,205835208,0,0,2232
15514,15514,0,205835208,0,0,2232
15515,15515,0,205835208,0,0,2232
15516,15516,0,205835208,0,0,2232
15517,15517,0,205835208,0,0,2232
15518,15518,0,205835208,0,0,2232
15519,15519,0,205835208,0,0,2232
15520,15520,0,205835208,0,0,2232
15521,15521,0,205835208,0,0,2232
15522,15522,0,205835208,0,0,2232
15523,15523,0,205835208,0,0,2232
15524,15524,0,205835208,0,0,2232
15525,15525,0,205835208,0,0,2232
15526,15526,0,205835208,0,0,2232
15527,15527,0,205835208,0,0,2232
15528,15528,0,205835208,0,0,2232
15529,15529,0,205835208,0,0,2232
15530,15530,0,205835208,0,0,2232
15531,15531,0,205835208,0,0,2232
15532,15532,0,205835208,0,0,2232
15533,15533,0,205835208,0,0,2232
15534,15534,0,205835208,0,0,2232
15535,15535,0,205835208,0,0,2232
15536,15536,0,205835208,0,0,2232
15537,15537,0,205835208,0,0,2232
15538,15538,0,205835208,0,0,2232
15539,15539,0,205835208,0,0,2232
15540,15540,0,205835208,0,0,2232
15541,15541,0,205835208,0,0,2232
15542,15542,0,205835208,0,0,2232
15543,15543,0,205835208,0,0,2232
15544,15544,0,205835208,0,0,2232
15545,15545,0,205835208,0,0,2232
15546,15546,0,205835208,0,0,2232
15547,15547,0,205835208,0,0,2232
15548,15548,0,205835208,0,0,2232
15549,15549,0,205835208,1,0,2232
15550,15550,0,205835208,0,0,2232
15551,15551,0,205835208,0,0,2232
15552,15552,0,205835208,0,0,2232
15553,15553,0,205835208,0,0,2232
15554,15554,0,205835208,0,0,2232
15555,15555,0,205835208,0,0,2232
15556,15556,0,205835208,0,0,2232
15557,15557,0,205835208,0,0,2232
15558,15558,0,205835208,0,0,2232
15559,15559,0,205835208,0,0,2232
15560,15560,0,205835208,0,0,2232
15561,15561,0,205835208,0,0,2232
15562,15562,0,205835208,0,0,2232
15563,15563,0,205835208,0,0,2232
15564,15564,0,205835208,0,0,2232
15565,15565,0,205835208,0,0,2232
15566,15566,0,205835208,0,0,2232
15567,15567,0,205835208,0,0,2232
15568,15568,0,205835208,0,0,2232
15569,15569,0,205835208,0,0,2232
15570,15570,0,205835208,0,0,2232
15571,15571,0,205835208,0,0,2232
15572,15572,0,205835208,0,0,2232
15573,15573,0,205835208,0,0,2232
15574,15574,0,213629634,0,0,2232
15575,15575,0,213629634,0,0,2232
15576,15576,0,213629634,0,0,2232
15577,15577,0,213629634,0,0,2232
15578,15578,0,213629634,0,0,2232
15579,15579,0,213629634,0,0,2232
15580,15580,0,213629634,0,0,2232
15581,15581,0,213629634,0,0,2232
15582,15582,0,213629634,0,0,2232
15583,15583,0,213629634,0,0,2232
15584,15584,0,213629634,0,0,2232
15585,15585,0,213629634,0,0,2232
15586,15586,0,213629634,0,0,2232
15587,15587,0,213629634,0,0,2232
15588,15588,0,213629634,0,0,2232
15589,15589,0,213629634,0,0,2232
15590,15590,0,213629634,0,0,2232
15591,15591,0,213629634,0,0,2232
15592,15592,0,213629634,0,0,2232
15593,15593,0,213629634,0,0,2232
15594,15594,0,213629634,0,0,2232
15595,15595,0,213629634,0,0,2232
15596,15596,0,213629634,0,0,2232
15597,15597,0,213629634,0,0,2232
15598,15598,0,213629634,0,0,2232
15599,15599,0,213629634,0,0,2232
15600,15600,0,213629634,0,0,2232
15601,15601,0,213629634,0,0,2232
15602,15602,0,213629634,0,0,2232
15603,15603,0,213629634,0,0,2232
15604,15604,0,213629634,0,0,2232
15605,15605,0,213629634,0,0,2232
15606,15606,0,213629634,0,0,2232
15607,15607,0,213629634,0,0,2232
15608,15608,0,213629634,0,0,2232
15609,15609,0,213629634,0,0,2232
15610,15610,0,213629634,0,0,2232
15611,15611,0,213629634,0,0,2232
15612,15612,0,213629634,0,0,2232
15613,15613,0,213629634,0,0,2232
15614,15614,0,213629634,0,0,2232
15615,15615,0,213629634,0,0,2232
15616,15616,0,213629634,0,0,2232
15617,15617,0,213629634,0,0,2232
15618,15618,0,213629634,0,0,2232
15619,15619,0,213629634,0,0,2232
15620,15620,0,213629634,0,0,2232
15621,15621,0,213629634,0,0,2232
15622,15622,0,213629634,0,0,2232
15623,15623,0,213629634,0,0,2232
15624,15624,0,213629634,0,0,2232
15625,15625,0,213629634,0,0,2232
15626,15626,0,213629634,0,0,2232
15627,15627,0,213629634,0,0,2232
15628,15628,0,213629634,0,0,2232
15629,15629,0,213629634,0,0,2232
15630,15630,0,213629634,0,0,2232
15631,15631,0,213629634,0,0,2232
15632,15632,0,213629634,0,0,2232
15633,15633,0,213629634,0,0,2232
15634,15634,0,213629634,0,0,2232
15635,15635,0,213629634,0,0,2232
15636,15636,0,213629634,0,0,2232
15637,15637,0,213629634,0,0,2232
15638,15638,0,213629634,0,0,2232
15639,15639,0,213629634,0,0,2232
15640,15640,0,213629634,0,0,2232
15641,15641,0,213629634,0,0,2232
15642,15642,0,213629634,0,0,2232
15643,15643,0,213629634,0,0,2232
15644,15644,0,213629634,0,0,2232
15645,15645,0,213629634,0,0,2232
15646,15646,0,213629634,0,0,2232
15647,15647,0,213629634,0,0,2232
15648,15648,0,213629634,0,0,2232
15649,15649,0,213629634,1,0,2232
15650,15650,0,213629634,0,0,2232
15651,15651,0,213629634,0,0,2232
15652,15652,0,213629634,0,0,2232
15653,15653,0,213629634,0,0,2232
15654,15654,0,213629634,0,0,2232
15655,15655,0,213629634,0,0,2232
15656,15656,0,213629634,0,0,2232
15657,15657,0,213629634,0,0,2232
15658,15658,0,213629634,0,0,2232
15659,15659,0,213629634,0,0,2232
15660,15660,0,213629634,0,0,2232
15661,15661,0,213629634,0,0,2232
15662,15662,0,213629634,0,0,2232
15663,15663,0,213629634,0,0,2232
15664,15664,0,213629634,0,0,2232
15665,15665,0,213629634,0,0,2232
15666,15666,0,213629634,0,0,2232
15667,15667,0,213629634,0,0,2232
15668,15668,0,213629634,0,0,2232
15669,15669,0,213629634,0,0,2232
15670,15670,0,213629634,0,0,2232
15671,15671,0,213629634,0,0,2232
15672,15672,0,213629634,0,0,2232
15673,15673,0,213629634,0,0,2232
15674,15674,0,217211880,0,0,2232
15675,15675,0,217211880,0,0,2232
15676,15676,0,217211880,0,0,2232
15677,15677,0,217211880,0,0,2232
15678,15678,0,217211880,0,0,2232
15679,15679,0,217211880,0,0,2232
15680,15680,0,217211880,0,0,2232
15681,15681,0,217211880,0,0,2232
15682,15682,0,217211880,0,0,2232
15683,15683,0,217211880,0,0,2232
15684,15684,0,217211880,0,0,2232
15685,15685,0,217211880,0,0,2232
15686,15686,0,217211880,0,0,2232
15687,15687,0,217211880,0,0,2232
15688,15688,0,217211880,0,0,2232
15689,15689,0,217211880,0,0,2232
15690,15690,0,217211880,0,0,2232
15691,15691,0,217211880,0,0,2232
15692,15692,0,217211880,0,0,2232
15693,15693,0,217211880,0,0,2232
15694,15694,0,217211880,0,0,2232
15695,15695,0,217211880,0,0,2232
15696,15696,0,217211880,0,0,2232
15697,15697,0,217211880,0,0,2232
15698,15698,0,217211880,0,0,2232
15699,15699,0,217211880,0,0,2232
15700,15700,0,217211880,0,0,2232
15701,15701,0,217211880,0,0,2232
15702,15702,0,217211880,0,0,2232
15703,15703,0,217211880,0,0,2232
15704,15704,0,217211880,0,0,2232
15705,15705,0,217211880,0,0,2232
15706,15706,0,217211880,0,0,2232
15707,15707,0,217211880,0,0,2232
15708,15708,0,217211880,0,0,2232
15709,15709,0,217211880,0,0,2232
15710,15710,0,217211880,0,0,2232
15711,15711,0,217211880,0,0,2232
15712,15712,0,217211880,0,0,2232
15713,15713,0,217211880,0,0,2232
15714,15714,0,217211880,0,0,2232
15715,15715,0,217211880,0,0,2232
15716,15716,0,217211880,0,0,2232
15717,15717,0,217211880,0,0,2232
15718,15718,0,217211880,0,0,2232
15719,15719,0,217211880,0,0,2232
15720,15720,0,217211880,0,0,2232
15721,15721,0,217211880,0,0,2232
15722,15722,0,217211880,0,0,2232
15723,15723,0,217211880,0,0,2232
15724,15724,0,217211880,0,0,2232
15725,15725,0,217211880,0,0,2232
15726,15726,0,217211880,0,0,2232
15727,15727,0,217211880,0,0,2232
15728,15728,0,217211880,0,0,2232
15729,15729,0,217211880,0,0,2232
15730,15730,0,217211880,0,0,2232
15731,15731,0,217211880,0,0,2232
15732,15732,0,217211880,0,0,2232
15733,15733,0,217211880,0,0,2232
15734,15734,0,217211880,0,0,2232
15735,15735,0,217211880,0,0,2232
15736,15736,0,217211880,0,0,2232
15737,15737,0,217211880,0,0,2232
15738,15738,0,217211880,0,0,2232
15739,15739,0,217211880,0,0,2232
15740,15740,0,217211880,0,0,2232
15741,15741,0,217211880,0,0,2232
15742,15742,0,217211880,0,0,2232
15743,15743,0,217211880,0,0,2232
15744,15744,0,217211880,0,0,2232
15745,15745,0,217211880,0,0,2232
15746,15746,0,217211880,0,0,2232
15747,15747,0,217211880,0,0,2232
15748,15748,0,217211880,0,0,2232
15749,15749,0,217211880,1,0,2232
15750,15750,0,217211880,0,0,2232
15751,15751,0,217211880,0,0,2232
15752,15752,0,217211880,0,0,2232
15753,15753,0,217211880,0,0,2232
15754,15754,0,217211880,0,0,2232
15755,15755,0,217211880,0,0,2232
15756,15756,0,217211880,0,0,2232
15757,15757,0,217211880,0,0,2232
15758,15758,0,217211880,0,0,2232
15759,15759,0,217211880,0,0,2232
15760,15760,0,217211880,0,0,2232
15761,15761,0,217211880,0,0,2232
15762,15762,0,217211880,0,0,2232
15763,15763,0,217211880,0,0,2232
15764,15764,0,217211880,0,0,2232
15765,15765,0,217211880,0,0,2232
15766,15766,0,217211880,0,0,2232
15767,15767,0,217211880,0,0,2232
15768,15768,0,217211880,0,0,2232
15769,15769,0,217211880,0,0,2232
15770,15770,0,217211880,0,0,2232
15771,15771,0,217211880,0,0,2232
15772,15772,0,217211880,0,0,2232
15773,15773,0,217211880,0,0,2232
15774,15774,0,218877156,0,0,2232
15775,15775,0,218877156,0,0,2232
15776,15776,0,218877156,0,0,2232
15777,15777,0,218877156,0,0,2232
15778,15778,0,218877156,0,0,2232
15779,15779,0,218877156,0,0,2232
15780,15780,0,218877156,0,0,2232
15781,15781,0,218877156,0,0,2232
15782,15782,0,218877156,0,0,2232
15783,15783,0,218877156,0,0,2232
15784,15784,0,218877156,0,0,2232
15785,15785,0,218877156,0,0,2232
15786,15786,0,218877156,0,0,2232
15787,15787,0,218877156,0,0,2232
15788,15788,0,218877156,0,0,2232
15789,15789,0,218877156,0,0,2232
15790,15790,0,218877156,0,0,2232
15791,15791,0,218877156,0,0,2232
15792,15792,0,218877156,0,0,2232
15793,15793,0,218877156,0,0,2232
15794,15794,0,218877156,0,0,2232
15795,15795,0,218877156,0,0,2232
15796,15796,0,218877156,0,0,2232
15797,15797,0,218877156,0,0,2232
15798,15798,0,218877156,0,0,2232
15799,15799,0,218877156,0,0,2232
15800,15800,0,218877156,0,0,2232
15801,15801,0,218877156,0,0,2232
15802,15802,0,218877156,0,0,2232
15803,15803,0,218877156,0,0,2232
15804,15804,0,218877156,0,0,2232
15805,15805,0,218877156,0,0,2232
15806,15806,0,218877156,0,0,2232
15807,15807,0,218877156,0,0,2232
15808,15808,0,218877156,0,0,2232
15809,15809,0,218877156,0,0,2232
15810,15810,0,218877156,0,0,2232
15811,15811,0,218877156,0,0,2232
15812,15812,0,218877156,0,0,2232
15813,15813,0,218877156,0,0,2232
15814,15814,0,218877156,0,0,2232
15815,15815,0,218877156,0,0,2232
15816,15816,0,218877156,0,0,2232
15817,15817,0,218877156,0,0,2232
15818,15818,0,218877156,0,0,2232
15819,15819,0,218877156,0,0,2232
15820,15820,0,218877156,0,0,2232
15821,15821,0,218877156,0,0,2232
15822,15822,0,218877156,0,0,2232
15823,15823,0,218877156,0,0,2232
15824,15824,0,218877156,0,0,2232
15825,15825,0,218877156,0,0,2232
15826,15826,0,218877156,0,0,2232
15827,15827,0,218877156,0,0,2232
15828,15828,0,218877156,0,0,2232
15829,15829,0,218877156,0,0,2232
15830,15830,0,218877156,0,0,2232
15831,15831,0,218877156,0,0,2232
15832,15832,0,218877156,0,0,2232
15833,15833,0,218877156,0,0,2232
15834,15834,0,218877156,0,0,2232
15835,15835,0,218877156,0,0,2232
15836,15836,0,218877156,0,0,2232
15837,15837,0,218877156,0,0,2232
15838,15838,0,218877156,0,0,2232
15839,15839,0,218877156,0,0,2232
15840,15840,0,218877156,0,0,2232
15841,15841,0,218877156,0,0,2232
15842,15842,0,218877156,0,0,2232
15843,15843,0,218877156,0,0,2232
15844,15844,0,218877156,0,0,2232
15845,15845,0,218877156,0,0,2232
15846,15846,0,218877156,0,0,2232
15847,15847,0,218877156,0,0,2232
15848,15848,0,218877156,0,0,2232
15849,15849,0,218877156,1,0,2232
15850,15850,0,218877156,0,0,2232
15851,15851,0,218877156,0,0,2232
15852,15852,0,218877156,0,0,2232
15853,15853,0,218877156,0,0,2232
15854,15854,0,218877156,0,0,2232
15855,15855,0,218877156,0,0,2232
15856,15856,0,218877156,0,0,2232
15857,15857,0,218877156,0,0,2232
15858,15858,0,218877156,0,0,2232
15859,15859,0,218877156,0,0,2232
15860,15860,0,218877156,0,0,2232
15861,15861,0,218877156,0,0,2232
15862,15862,0,218877156,0,0,2232
15863,15863,0,218877156,0,0,2232
15864,15864,0,218877156,0,0,2232
15865,15865,0,218877156,0,0,2232
15866,15866,0,218877156,0,0,2232
15867,15867,0,218877156,0,0,2232
15868,15868,0,218877156,0,0,2232
15869,15869,0,218877156,0,0,2232
15870,15870,0,218877156,0,0,2232
15871,15871,0,218877156,0,0,2232
15872,15872,0,218877156,0,0,2232
15873,15873,0,218877156,0,0,2232
15874,15874,0,221277401,0,0,2232
15875,15875,0,221277401,0,0,2232
15876,15876,0,221277401,0,0,2232
15877,15877,0,221277401,0,0,2232
15878,15878,0,221277401,0,0,2232
15879,15879,0,221277401,0,0,2232
15880,15880,0,221277401,0,0,2232
15881,15881,0,221277401,0,0,2232
15882,15882,0,221277401,0,0,2232
15883,15883,0,221277401,0,0,2232
15884,15884,0,221277401,0,0,2232
15885,15885,0,221277401,0,0,2232
15886,15886,0,221277401,0,0,2232
15887,15887,0,221277401,0,0,2232
15888,15888,0,221277401,0,0,2232
15889,15889,0,221277401,0,0,2232
15890,15890,0,221277401,0,0,2232
15891,15891,0,221277401,0,0,2232
15892,15892,0,221277401,0,0,2232
15893,15893,0,221277401,0,0,2232
15894,15894,0,221277401,0,0,2232
15895,15895,0,221277401,0,0,2232
15896,15896,0,221277401,0,0,2232
15897,15897,0,221277401,0,0,2232
15898,15898,0,221277401,0,0,2232
15899,15899,0,221277401,0,0,2232
15900,15900,0,221277401,0,0,2232
15901,15901,0,221277401,0,0,2232
15902,15902,0,221277401,0,0,2232
15903,15903,0,221277401,0,0,2232
15904,15904,0,221277401,0,0,2232
15905,15905,0,221277401,0,0,2232
15906,15906,0,221277401,0,0,2232
15907,15907,0,221277401,0,0,2232
15908,15908,0,221277401,0,0,2232
15909,15909,0,221277401,0,0,2232
15910,15910,0,221277401,0,0,2232
15911,15911,0,221277401,0,0,2232
15912,15912,0,221277401,0,0,2232
15913,15913,0,221277401,0,0,2232
15914,15914,0,221277401,0,0,2232
15915,15915,0,221277401,0,0,2232
15916,15916,0,221277401,0,0,2232
15917,15917,0,221277401,0,0,2232
15918,15918,0,221277401,0,0,2232
15919,15919,0,221277401,0,0,2232
15920,15920,0,221277401,0,0,2232
15921,15921,0,221277401,0,0,2232
15922,15922,0,221277401,0,0,2232
15923,15923,0,221277401,0,0,2232
15924,15924,0,221277401,0,0,2232
15925,15925,0,221277401,0,0,2232
15926,15926,0,221277401,0,0,2232
15927,15927,0,221277401,0,0,2232
15928,15928,0,221277401,0,0,2232
15929,15929,0,221277401,0,0,2232
15930,15930,0,221277401,0,0,2232
15931,15931,0,221277401,0,0,2232
15932,15932,0,221277401,0,0,2232
15933,15933,0,221277401,0,0,2232
15934,15934,0,221277401,0,0,2232
15935,15935,0,221277401,0,0,2232
15936,15936,0,221277401,0,0,2232
15937,15937,0,221277401,0,0,2232
15938,15938,0,221277401,0,0,2259
15939,15939,0,221277401,0,0,2259
15940,15940,0,221277401,0,0,2259
15941,15941,0,221277401,0,0,2259
15942,15942,0,221277401,0,0,2259
15943,15943,0,221277401,0,0,2259
15944,15944,0,221277401,0,0,2259
15945,15945,0,221277401,0,0,2259
15946,15946,0,221277401,0,0,2259
15947,15947,0,221277401,0,0,2259
15948,15948,0,221277401,0,0,2259
15949,15949,0,221277401,1,0,2259
15950,15950,0,221277401,0,0,2259
15951,15951,0,221277401,0,0,2259
15952,15952,0,221277401,0,0,2259
15953,15953,0,221277401,0,0,2259
15954,15954,0,221277401,0,0,2259
15955,15955,0,221277401,0,0,2259
15956,15956,0,221277401,0,0,2259
15957,15957,0,221277401,0,0,2259
15958,15958,0,221277401,0,0,2259
15959,15959,0,221277401,0,0,2259
15960,15960,0,221277401,0,0,2259
15961,15961,0,221277401,0,0,2259
15962,15962,0,221277401,0,0,2259
15963,15963,0,221277401,0,0,2259
15964,15964,0,221277401,0,0,2259
15965,15965,0,221277401,0,0,2259
15966,15966,0,221277401,0,1,2259
15967,15967,0,221277401,0,0,2259
15968,15968,0,221277401,0,0,2259
15969,15969,0,221277401,0,0,2259
15970,15970,0,221277401,0,0,2259
15971,15971,0,221277401,0,0,2259
15972,15972,0,221277401,0,0,2259
15973,15973,0,221277401,0,0,2259
15974,15974,0,230445313,0,0,2259
15975,15975,0,230445313,0,0,2259
15976,15976,0,230445313,0,0,2259
15977,15977,0,230445313,0,0,2259
15978,15978,0,230445313,0,0,2259
15979,15979,0,230445313,0,0,2259
15980,15980,0,230445313,0,0,2259
15981,15981,0,230445313,0,0,2259
15982,15982,0,230445313,0,0,2259
15983,15983,0,230445313,0,0,2259
15984,15984,0,230445313,0,0,2259
15985,15985,0,230445313,0,0,2259
15986,15986,0,230445313,0,0,2259
15987,15987,0,230445313,0,0,2259
15988,15988,0,230445313,0,0,2259
15989,15989,0,230445313,0,0,2259
15990,15990,0,230445313,0,0,2259
15991,15991,0,230445313,0,0,2259
15992,15992,0,230445313,0,0,2259
15993,15993,0,230445313,0,0,2259
15994,15994,0,230445313,0,0,2259
15995,15995,0,230445313,0,0,2259
15996,15996,0,230445313,0,0,2259
15997,15997,0,230445313,0,0,2259
15998,15998,0,230445313,0,0,2259
15999,15999,0,230445313,0,0,2259
16000,16000,0,230445313,0,0,2259
16001,16001,0,230445313,0,0,2259
16002,16002,0,230445313,0,0,2259
16003,16003,0,230445313,0,0,2259
16004,16004,0,230445313,0,0,2259
16005,16005,0,230445313,0,0,2259
16006,16006,0,230445313,0,0,2259
16007,16007,0,230445313,0,0,2259
16008,16008,0,230445313,0,0,2259
16009,16009,0,230445313,0,0,2259
16010,16010,0,230445313,0,0,2259
16011,16011,0,230445313,0,0,2259
16012,16012,0,230445313,0,0,2259
16013,16013,0,230445313,0,0,2259
16014,16014,0,230445313,0,0,2259
16015,16015,0,230445313,0,0,2259
16016,16016,0,230445313,0,0,2259
16017,16017,0,230445313,0,0,2259
16018,16018,0,230445313,0,0,2259
16019,16019,0,230445313,0,0,2259
16020,16020,0,230445313,0,0,2259
16021,16021,0,230445313,0,0,2259
16022,16022,0,230445313,0,0,2259
16023,16023,0,230445313,0,0,2259
16024,16024,0,230445313,0,0,2259
16025,16025,0,230445313,0,0,2259
16026,16026,0,230445313,0,0,2259
16027,16027,0,230445313,0,0,2259
16028,16028,0,230445313,0,0,2259
16029,16029,0,230445313,0,0,2259
16030,16030,0,230445313,0,0,2259
16031,16031,0,230445313,0,0,2259
16032,16032,0,230445313,0,0,2259
16033,16033,0,230445313,0,0,2259
16034,16034,0,230445313,0,0,2259
16035,16035,0,230445313,0,0,2259
16036,16036,0,230445313,0,0,2259
16037,16037,0,230445313,0,0,2259
16038,16038,0,230445313,0,0,2259
16039,16039,0,230445313,0,0,2259
16040,16040,0,230445313,0,0,2259
16041,16041,0,230445313,0,0,2259
16042,16042,0,230445313,0,0,2259
16043,16043,0,230445313,0,0,2259
16044,16044,0,230445313,0,0,2259
16045,16045,0,230445313,0,0,2259
16046,16046,0,230445313,0,0,2259
16047,16047,0,230445313,0,0,2259
16048,16048,0,230445313,0,0,2259
16049,16049,0,230445313,1,0,2259
16050,16050,0,230445313,0,0,2259
16051,16051,0,230445313,0,0,2259
16052,16052,0,230445313,0,0,2259
16053,16053,0,230445313,0,0,2259
16054,16054,0,230445313,0,0,2259
16055,16055,0,230445313,0,0,2259
16056,16056,0,230445313,0,0,2259
16057,16057,0,230445313,0,0,2259
16058,16058,0,230445313,0,0,2259
16059,16059,0,230445313,0,0,2259
16060,16060,0,230445313,0,0,2259
16061,16061,0,230445313,0,0,2259
16062,16062,0,230445313,0,0,2259
16063,16063,0,230445313,0,0,2259
16064,16064,0,230445313,0,0,2259
16065,16065,0,230445313,0,0,2259
16066,16066,0,230445313,0,0,2259
16067,16067,0,230445313,0,0,2259
16068,16068,0,230445313,0,0,2259
16069,16069,0,230445313,0,0,2259
16070,16070,0,230445313,0,0,2259
16071,16071,0,230445313,0,0,2259
16072,16072,0,230445313,0,0,2259
16073,16073,0,230445313,0,0,2259
16074,16074,0,242866519,0,0,2259
16075,16075,0,242866519,0,0,2259
16076,16076,0,242866519,0,0,2259
16077,16077,0,242866519,0,0,2259
16078,16078,0,242866519,0,0,2259
16079,16079,0,242866519,0,0,2259
16080,16080,0,242866519,0,0,2259
16081,16081,0,242866519,0,0,2259
16082,16082,0,242866519,0,0,2259
16083,16083,0,242866519,0,0,2259
16084,16084,0,242866519,0,0,2259
16085,16085,0,242866519,0,0,2259
16086,16086,0,242866519,0,0,2259
16087,16087,0,242866519,0,0,2259
16088,16088,0,242866519,0,0,2259
16089,16089,0,242866519,0,0,2259
16090,16090,0,242866519,0,0,2259
16091,16091,0,242866519,0,0,2259
16092,16092,0,242866519,0,0,2259
16093,16093,0,242866519,0,0,2259
16094,16094,0,242866519,0,0,2259
16095,16095,0,242866519,0,0,2259
16096,16096,0,242866519,0,0,2259
16097,16097,0,242866519,0,0,2259
16098,16098,0,242866519,0,0,2259
16099,16099,0,242866519,0,0,2259
16100,16100,0,242866519,0,0,2259
16101,16101,0,242866519,0,0,2259
16102,16102,0,242866519,0,0,2259
16103,16103,0,242866519,0,0,2259
16104,16104,0,242866519,0,0,2259
16105,16105,0,242866519,0,0,2259
16106,16106,0,242866519,0,0,2259
16107,16107,0,242866519,0,0,2259
16108,16108,0,242866519,0,0,2259
16109,16109,0,242866519,0,0,2259
16110,16110,0,242866519,0,0,2259
16111,16111,0,242866519,0,0,2259
16112,16112,0,242866519,0,0,2259
16113,16113,0,242866519,0,0,2259
16114,16114,0,242866519,0,0,2259
16115,16115,0,242866519,0,0,2259
16116,16116,0,242866519,0,0,2259
16117,16117,0,242866519,0,0,2259
16118,16118,0,242866519,0,0,2259
16119,16119,0,242866519,0,0,2259
16120,16120,0,242866519,0,0,2259
16121,16121,0,242866519,0,0,2259
16122,16122,0,242866519,0,0,2259
16123,16123,0,242866519,0,0,2259
16124,16124,0,242866519,0,0,2259
16125,16125,0,242866519,0,0,2259
16126,16126,0,242866519,0,0,2259
16127,16127,0,242866519,0,0,2259
16128,16128,0,242866519,0,0,2259
16129,16129,0,242866519,0,0,2259
16130,16130,0,242866519,0,0,2259
16131,16131,0,242866519,0,0,2259
16132,16132,0,242866519,0,0,2259
16133,16133,0,242866519,0,0,2259
16134,16134,0,242866519,0,0,2259
16135,16135,0,242866519,0,0,2259
16136,16136,0,242866519,0,0,2259
16137,16137,0,242866519,0,0,2259
16138,16138,0,242866519,0,0,2259
16139,16139,0,242866519,0,0,2259
16140,16140,0,242866519,0,0,2259
16141,16141,0,242866519,0,0,2259
16142,16142,0,242866519,0,0,2259
16143,16143,0,242866519,0,0,2259
16144,16144,0,242866519,0,0,2259
16145,16145,0,242866519,0,0,2259
16146,16146,0,242866519,0,0,2259
16147,16147,0,242866519,0,0,2259
16148,16148,0,242866519,0,0,2259
16149,16149,0,242866519,1,0,2259
16150,16150,0,242866519,0,0,2259
16151,16151,0,242866519,0,0,2259
16152,16152,0,242866519,0,0,2259
16153,16153,0,242866519,0,0,2259
16154,16154,0,242866519,0,0,2259
16155,16155,0,242866519,0,0,2259
16156,16156,0,242866519,0,0,2259
16157,16157,0,242866519,0,0,2259
16158,16158,0,242866519,0,0,2259
16159,16159,0,242866519,0,0,2259
16160,16160,0,242866519,0,0,2259
16161,16161,0,242866519,0,0,2259
16162,16162,0,242866519,0,0,2259
16163,16163,0,242866519,0,0,2259
16164,16164,0,242866519,0,0,2259
16165,16165,0,242866519,0,0,2259
16166,16166,0,242866519,0,0,2259
16167,16167,0,242866519,0,0,2259
16168,16168,0,242866519,0,0,2259
16169,16169,0,242866519,0,0,2259
16170,16170,0,242866519,0,0,2259
16171,16171,0,242866519,0,0,2259
16172,16172,0,242866519,0,0,2259
16173,16173,0,242866519,0,0,2259
16174,16174,0,245712458,0,0,2259
16175,16175,0,245712458,0,0,2259
16176,16176,0,245712458,0,0,2259
16177,16177,0,245712458,0,0,2259
16178,16178,0,245712458,0,0,2259
16179,16179,0,245712458,0,0,2259
16180,16180,0,245712458,0,0,2259
16181,16181,0,245712458,0,0,2259
16182,16182,0,245712458,0,0,2259
16183,16183,0,245712458,0,0,2259
16184,16184,0,245712458,0,0,2259
16185,16185,0,245712458,0,0,2259
16186,16186,0,245712458,0,0,2259
16187,16187,0,245712458,0,0,2259
16188,16188,0,245712458,0,0,2259
16189,16189,0,245712458,0,0,2259
16190,16190,0,245712458,0,0,2259
16191,16191,0,245712458,0,0,2259
16192,16192,0,245712458,0,0,2259
16193,16193,0,245712458,0,0,2259
16194,16194,0,245712458,0,0,2259
16195,16195,0,245712458,0,0,2259
16196,16196,0,245712458,0,0,2259
16197,16197,0,245712458,0,0,2259
16198,16198,0,245712458,0,0,2259
16199,16199,0,245712458,0,0,2259
16200,16200,0,245712458,0,0,2259
16201,16201,0,245712458,0,0,2259
16202,16202,0,245712458,0,0,2259
16203,16203,0,245712458,0,0,2259
16204,16204,0,245712458,0,0,2259
16205,16205,0,245712458,0,0,2259
16206,16206,0,245712458,0,0,2259
16207,16207,0,245712458,0,0,2259
16208,16208,0,245712458,0,0,2259
16209,16209,0,245712458,0,0,2259
16210,16210,0,245712458,0,0,2259
16211,16211,0,245712458,0,0,2259
16212,16212,0,245712458,0,0,2259
16213,16213,0,245712458,0,0,2259
16214,16214,0,245712458,0,0,2259
16215,16215,0,245712458,0,0,2259
16216,16216,0,245712458,0,0,2259
16217,16217,0,245712458,0,0,2259
16218,16218,0,245712458,0,0,2259
16219,16219,0,245712458,0,0,2259
16220,16220,0,245712458,0,0,2259
16221,16221,0,245712458,0,0,2259
16222,16222,0,245712458,0,0,2259
16223,16223,0,245712458,0,0,2259
16224,16224,0,245712458,0,0,2259
16225,16225,0,245712458,0,0,2259
16226,16226,0,245712458,0,0,2259
16227,16227,0,245712458,0,0,2259
16228,16228,0,245712458,0,0,2259
16229,16229,0,245712458,0,0,2259
16230,16230,0,245712458,0,0,2259
16231,16231,0,245712458,0,0,2259
